5816,18,SGP,f,single,n,32932,802,24h,True,2,,affection
5817,35,USA,m,single,n,32933,4229,24h,True,1,affection,affection
5818,43,USA,f,married,n,32934,8045,24h,True,1,,affection
5819,35,USA,m,single,n,32935,4306,24h,True,1,affection,affection
5820,30,USA,f,divorced,n,32936,3081,24h,True,1,,achievement
5821,19,USA,m,single,n,32937,653,24h,True,9,,achievement
5822,24,USA,f,single,y,32938,12997,24h,True,1,,affection
5823,37,USA,m,married,y,32939,2726,24h,True,1,,affection
5826,44,USA,m,single,n,32940,299,24h,True,1,,affection
5827,21,USA,m,single,n,32941,373,24h,True,1,,enjoy_the_moment
5828,30,USA,f,married,n,32942,5703,24h,True,1,,achievement
5829,26,USA,m,single,n,32943,389,24h,True,1,,bonding
5833,35,USA,f,married,y,32944,2684,24h,True,1,,achievement
5835,47,IND,f,widowed,y,32945,114,24h,True,1,,affection
5838,25,USA,f,married,n,32946,383,24h,True,1,,achievement
5839,30,USA,f,married,y,32947,9532,24h,True,1,bonding,bonding
5840,33,USA,f,married,y,32948,4629,24h,True,1,,affection
5842,40,USA,m,single,n,32949,70,24h,True,1,,affection
5843,24,USA,f,married,n,32950,69,24h,True,1,,affection
5847,31,USA,f,married,y,32951,11060,24h,True,1,,bonding
5848,35,USA,f,single,y,32952,1984,24h,True,1,,bonding
5849,33,USA,f,married,y,32953,237,24h,True,1,,achievement
5850,32,USA,f,married,y,32954,1660,24h,True,1,affection,affection
5851,43,USA,m,married,y,32955,1369,24h,True,1,,achievement
5854,28,IND,m,married,n,32956,4123,24h,True,3,,affection
5855,36,IND,m,married,y,32957,2611,24h,True,1,,enjoy_the_moment
5856,24,USA,f,single,n,32958,2139,24h,True,1,,achievement
5857,49,CHL,m,married,n,32959,3784,24h,True,3,,affection
5858,24,,f,single,n,32960,2293,24h,True,1,,affection
5859,20,USA,m,single,n,32961,283,24h,True,1,,bonding
5860,38,USA,m,married,n,32962,10835,24h,True,3,,achievement
5861,51,USA,f,married,y,32963,1296,24h,True,1,,enjoy_the_moment
5866,27,IND,m,married,y,32964,1478,24h,True,1,,achievement
5867,31,USA,m,divorced,y,32965,1507,24h,True,1,achievement,achievement
5868,67,USA,f,married,y,32966,10712,24h,True,1,,exercise
5869,52,USA,f,married,y,32967,1755,24h,True,1,,achievement
5872,23,USA,f,single,n,32968,210,24h,True,1,,leisure
5873,39,USA,m,,y,32969,4635,24h,True,4,,achievement
5874,27,USA,f,married,y,32970,754,24h,True,2,,achievement
5876,38,USA,f,married,y,32971,126,24h,True,1,,affection
5878,40,USA,f,married,y,32972,2702,24h,True,1,,bonding
5879,31,USA,m,single,n,32973,12173,24h,True,2,,achievement
5880,54,USA,m,married,y,32974,2790,24h,True,1,,affection
5881,34,USA,f,married,y,32975,201,24h,True,3,,enjoy_the_moment
5882,60,USA,m,divorced,y,32976,261,24h,True,1,,affection
5883,26,USA,m,married,n,32977,1215,24h,True,1,,affection
5884,29,USA,f,married,y,32978,1527,24h,True,1,,achievement
5886,68,USA,f,married,y,32979,466,24h,True,1,,achievement
5887,29,USA,f,single,n,32980,8624,24h,True,1,,enjoy_the_moment
5888,33,USA,f,married,y,32981,893,24h,False,1,,affection
5889,25,USA,m,married,n,32982,589,24h,True,1,,affection
5891,29,USA,m,married,n,32983,140,24h,False,1,,achievement
5892,30,USA,m,married,y,32984,21,24h,True,1,,bonding
5893,31,USA,m,married,n,32985,3,24h,True,1,,bonding
5894,31,USA,m,single,n,32986,195,24h,True,1,enjoy_the_moment,enjoy_the_moment
5896,,,,,,32987,932,24h,True,1,achievement,achievement
5897,36,USA,f,single,n,32988,71,24h,True,1,,achievement
5898,26,USA,f,separated,n,32989,7,24h,True,2,,enjoy_the_moment
5900,27,USA,f,married,y,32990,477,24h,False,8,,enjoy_the_moment
5901,33,USA,f,married,n,32991,25,24h,True,1,,leisure
5903,23,USA,m,single,n,32992,12040,24h,True,1,,achievement
5904,34,IND,m,married,y,32993,4359,24h,True,1,,achievement
5905,28,USA,f,married,n,32994,2329,24h,True,1,,leisure
5906,36,USA,f,married,y,32996,737,24h,False,5,,achievement
5907,24,USA,f,single,n,32997,586,24h,True,1,,affection
5908,22,USA,f,single,n,32998,3803,24h,True,1,,affection
5909,58,USA,f,married,y,32999,138,24h,True,3,,achievement
5910,32,USA,f,single,y,33000,118,24h,True,1,,leisure
5911,36,USA,m,married,y,33001,6331,24h,True,1,,affection
5912,21,IND,m,single,n,33002,26,24h,True,1,,affection
5913,62,USA,m,married,y,33003,3164,24h,True,5,,enjoy_the_moment
5914,22,USA,f,single,n,33004,731,24h,True,1,,enjoy_the_moment
5915,,USA,f,divorced,y,33005,1320,24h,True,1,,achievement
5916,30,USA,m,single,n,33006,206,24h,True,1,,bonding
5917,33,USA,f,married,y,33007,1028,24h,False,1,,leisure
5918,30,USA,f,single,y,33008,3543,24h,True,1,,achievement
5919,35,USA,f,married,y,33009,4,24h,True,1,,exercise
5921,20,USA,m,single,n,33010,10,24h,True,2,,affection
5922,25,IND,m,single,n,33011,479,24h,True,1,,achievement
5923,55,USA,f,married,y,33012,10674,24h,True,1,,achievement
5924,57,USA,m,married,y,33013,2075,24h,True,1,,achievement
5925,33,USA,f,married,y,33014,2022,24h,True,1,,bonding
5926,24,USA,f,single,n,33015,341,24h,True,1,,enjoy_the_moment
5927,29,USA,m,married,n,33016,104,24h,True,1,,enjoy_the_moment
5928,36,USA,m,married,y,33017,503,24h,True,1,,enjoy_the_moment
5929,19,USA,m,single,n,33018,12,24h,True,1,,achievement
5930,31,USA,m,single,n,33019,27,24h,True,1,,achievement
5931,21,USA,f,single,n,33020,19,24h,True,1,,achievement
5932,47,USA,m,married,y,33021,2,24h,True,1,,affection
5933,33,USA,m,married,n,33022,470,24h,True,1,,leisure
5934,26,USA,m,single,n,33023,1202,24h,True,1,,achievement
5935,30,USA,f,married,y,33024,376,24h,True,1,,achievement
5938,20,USA,f,single,n,33025,856,24h,True,1,,achievement
5940,46,USA,m,married,y,33026,18,24h,True,1,,achievement
5941,36,USA,f,married,y,33027,1290,24h,True,1,,affection
5942,27,USA,m,single,n,33028,53,24h,True,4,,enjoy_the_moment
5944,31,IND,m,married,y,33029,81,24h,True,1,,affection
5945,27,USA,f,married,n,33030,2108,24h,True,1,,achievement
5947,26,USA,f,single,n,33031,259,24h,True,1,bonding,bonding
5948,21,USA,m,single,n,33032,54,24h,False,1,affection,affection
5949,27,USA,m,married,y,33033,3621,24h,True,1,achievement,achievement
5954,29,USA,m,single,n,33034,55,24h,True,1,,enjoy_the_moment
5955,26,USA,f,single,n,33035,1266,24h,True,5,,bonding
5957,26,USA,f,married,n,33036,1787,24h,True,1,affection,affection
5959,35,IND,m,married,y,33037,62,24h,True,1,,achievement
5960,26,USA,f,married,n,33038,45,24h,True,1,,bonding
5961,45,TTO,f,married,y,33039,158,24h,True,1,,affection
5962,33,USA,f,married,y,33040,566,24h,True,1,,achievement
5963,30,USA,f,single,n,33041,1690,24h,True,1,,achievement
5964,27,USA,m,single,n,33042,8890,24h,True,3,,affection
5966,22,USA,f,single,n,33043,38,24h,True,1,,achievement
5969,27,USA,m,married,n,33044,2590,24h,True,1,bonding,bonding
5970,28,USA,f,married,y,33045,2685,24h,True,1,,bonding
5971,56,IND,m,widowed,n,33046,3215,24h,True,1,,enjoy_the_moment
5972,27,USA,m,married,y,33047,37,24h,True,1,,affection
5973,27,USA,f,single,n,33048,239,24h,True,1,,achievement
5974,30,USA,m,married,n,33049,347,24h,True,1,,bonding
5975,71,USA,m,married,y,33050,1693,24h,True,1,,achievement
5976,52,USA,f,married,y,33051,39,24h,True,1,bonding,bonding
5977,35,USA,m,single,n,33052,31,24h,True,1,,bonding
5978,23,USA,m,single,y,33053,50,24h,True,1,,bonding
5981,19,GBR,m,single,n,33054,86,24h,True,1,,exercise
5982,51,USA,f,married,n,33055,2016,24h,True,1,,affection
5983,22,USA,f,single,n,33056,101,24h,True,2,,achievement
5984,40,USA,f,married,y,33057,1084,24h,True,2,affection,affection
5986,27,IND,f,married,n,33058,1509,24h,True,1,,bonding
5989,24,CAN,f,single,n,33059,289,24h,True,1,achievement,achievement
5991,42,GBR,f,single,y,33060,2400,24h,True,1,,leisure
5992,35,USA,f,married,y,33061,213,24h,True,2,,enjoy_the_moment
5993,50,ESP,m,single,n,33062,1444,24h,True,1,,achievement
5994,34,USA,f,married,y,33063,1324,24h,True,1,achievement,achievement
5996,20,USA,f,single,n,33064,9582,24h,True,4,,affection
5997,31,USA,f,single,n,33065,543,24h,True,1,,achievement
6000,27,USA,f,married,y,33066,377,24h,True,1,,achievement
6002,29,USA,f,married,n,33067,1252,24h,True,1,,affection
6003,30,USA,m,married,y,33068,301,24h,True,1,,leisure
6004,25,USA,f,single,n,33069,1545,24h,True,1,,leisure
6005,34,USA,m,married,y,33070,366,24h,True,1,,enjoy_the_moment
6006,37,USA,f,married,y,33071,4354,24h,True,1,,achievement
6007,45,USA,f,divorced,y,33072,1614,24h,True,1,,affection
6008,29,USA,m,married,n,33073,198,24h,True,2,,affection
6010,20,USA,f,single,n,33074,983,24h,True,2,affection,affection
6011,39,USA,m,single,n,33075,614,24h,True,1,,bonding
6012,26,USA,m,single,n,33076,188,24h,True,1,,bonding
6016,25,IND,m,single,n,33077,288,24h,True,1,,enjoy_the_moment
6017,27,USA,m,single,y,33078,2602,24h,True,1,,affection
6019,32,USA,f,married,y,33079,1919,24h,True,1,,bonding
6020,41,USA,f,married,y,33080,5,24h,True,1,,achievement
6022,23,USA,f,single,n,33081,2365,24h,True,1,,affection
6024,40,USA,m,married,y,33082,1073,24h,True,4,,bonding
6025,40,USA,f,married,y,33083,4874,24h,True,1,,achievement
6026,33,USA,f,married,y,33084,1121,24h,True,1,,achievement
6030,38,USA,f,married,n,33085,5204,24h,True,1,,affection
6031,20,USA,m,single,n,33086,107,24h,True,1,,achievement
6033,31,USA,f,married,y,33087,29,24h,True,1,,achievement
6035,36,USA,m,divorced,y,33088,475,24h,False,1,affection,affection
6037,21,USA,f,single,n,33090,559,24h,True,1,,achievement
6038,32,USA,m,married,n,33091,43,24h,True,1,,achievement
6040,33,USA,m,single,n,33092,970,24h,True,1,,nature
6041,23,USA,f,single,n,33093,5027,24h,True,1,,leisure
6042,31,MDA,f,married,n,33094,1937,24h,True,1,,affection
6045,26,USA,m,single,n,33095,7591,24h,True,1,,achievement
6046,62,USA,m,divorced,y,33096,495,24h,True,1,,achievement
6048,39,USA,f,married,y,33097,701,24h,True,1,,affection
6049,23,USA,f,married,y,33098,14,24h,True,1,,affection
6051,21,USA,f,single,n,33099,74,24h,True,2,,enjoy_the_moment
6052,21,USA,m,single,n,33100,1356,24h,False,1,,achievement
6053,24,USA,f,single,n,33101,7136,24h,True,1,,enjoy_the_moment
6054,28,FIN,m,married,y,33102,7007,24h,True,1,enjoy_the_moment,enjoy_the_moment
6056,50,USA,f,married,y,33103,2820,24h,True,1,,achievement
6058,38,USA,f,married,y,33104,7055,24h,True,1,,bonding
6059,22,USA,f,single,n,33105,587,24h,True,3,,affection
6060,34,USA,m,single,y,33106,251,24h,True,1,,achievement
6061,37,USA,m,single,n,33107,280,24h,False,1,,achievement
6062,21,USA,f,single,n,33108,120,24h,True,1,,affection
6065,30,USA,f,single,n,33109,3632,24h,True,1,,achievement
6066,38,USA,f,married,n,33110,40,24h,True,7,,enjoy_the_moment
6068,25,USA,f,married,n,33111,3054,24h,True,1,,achievement
6070,21,USA,m,single,n,33112,954,24h,True,4,enjoy_the_moment,enjoy_the_moment
6071,26,USA,f,married,y,33113,2895,24h,True,1,,affection
6074,22,USA,f,single,n,33114,160,24h,True,1,,affection
6075,41,USA,m,single,y,33115,5810,24h,True,1,,achievement
6076,44,USA,m,single,n,33116,51,24h,True,1,,achievement
6077,33,USA,f,single,y,33117,5190,24h,True,4,achievement,achievement
6078,25,USA,f,separated,n,33118,1361,24h,True,1,,leisure
6079,38,USA,m,single,n,33119,63,24h,True,1,,achievement
6080,25,IND,m,single,n,33120,3688,24h,True,1,,enjoy_the_moment
6083,31,USA,m,single,n,33121,1616,24h,True,1,,achievement
6087,24,USA,f,single,n,33122,1959,24h,True,1,affection,affection
6089,51,USA,f,married,y,33123,1858,24h,True,3,,bonding
6091,50,USA,,married,y,33124,775,24h,True,1,,achievement
6092,24,USA,f,married,n,33125,2761,24h,True,1,,achievement
6093,38,USA,f,single,n,33126,709,24h,True,1,,enjoy_the_moment
6095,41,USA,m,married,y,33127,879,24h,True,1,,achievement
6096,41,USA,f,married,y,33128,1217,24h,True,2,,achievement
6097,24,USA,m,single,n,33129,61,24h,True,1,,achievement
6098,26,USA,f,single,n,33130,3098,24h,True,1,,bonding
6099,47,USA,m,divorced,y,33131,183,24h,True,1,,affection
6100,37,USA,f,single,n,33132,802,24h,True,4,,bonding
6101,54,USA,f,married,n,33133,4229,24h,True,1,achievement,achievement
6102,39,SRB,f,married,y,33134,8045,24h,True,1,,affection
6103,35,USA,m,married,n,33135,4306,24h,True,2,,affection
6105,42,USA,m,single,y,33136,3081,24h,True,1,,bonding
6106,46,USA,m,single,y,33137,653,24h,False,11,affection,affection
6109,29,USA,m,single,n,33138,12997,24h,True,1,,achievement
6110,22,USA,m,single,n,33139,2726,24h,True,2,,achievement
6112,34,USA,f,single,n,33140,299,24h,True,2,,leisure
6113,53,USA,f,married,n,33141,373,24h,True,1,,achievement
6116,35,USA,f,married,y,33142,5703,24h,True,1,,achievement
6117,32,USA,m,married,n,33143,389,24h,True,1,,bonding
6119,25,USA,m,single,n,33144,2684,24h,True,1,affection,affection
6120,33,USA,f,married,y,33145,114,24h,True,1,,achievement
6121,20,IND,f,single,n,33146,383,24h,True,1,,enjoy_the_moment
6122,49,USA,f,divorced,y,33147,9532,24h,True,1,,affection
6124,31,USA,m,married,y,33148,4629,24h,True,1,achievement,achievement
6125,39,USA,f,married,y,33149,70,24h,True,1,,affection
6129,25,USA,m,single,n,33150,69,24h,True,1,,achievement
6130,26,USA,m,married,y,33151,11060,24h,True,1,,bonding
6131,21,USA,m,single,n,33152,1984,24h,True,1,,leisure
6132,38,USA,f,married,y,33153,237,24h,True,1,,bonding
6133,31,USA,m,single,n,33154,1660,24h,True,1,,bonding
6134,29,USA,m,married,y,33155,1369,24h,True,1,,achievement
6135,19,USA,f,single,n,33156,4123,24h,False,4,,affection
6136,32,IND,m,,n,33157,2611,24h,True,1,,affection
6137,45,USA,m,married,y,33158,2139,24h,True,1,,affection
6138,,USA,m,single,n,33159,3784,24h,True,1,affection,affection
6142,29,USA,m,single,n,33160,2293,24h,True,1,,enjoy_the_moment
6143,33,USA,m,married,y,33161,283,24h,True,1,,affection
6144,26,USA,f,married,y,33162,10835,24h,True,3,affection,affection
6145,28,USA,f,married,y,33163,1296,24h,True,1,,bonding
6146,32,USA,f,single,n,33164,1478,24h,True,1,,affection
6148,37,USA,m,married,y,33165,1507,24h,True,1,,leisure
6150,22,USA,m,single,n,33166,10712,24h,True,1,,affection
6151,39,USA,f,single,n,33167,1755,24h,True,1,,affection
6153,29,USA,m,married,n,33168,210,24h,True,2,,nature
6154,60,USA,m,married,y,33169,4635,24h,True,1,,achievement
6155,26,USA,m,single,n,33170,754,24h,True,1,,achievement
6157,26,USA,f,married,y,33171,126,24h,True,1,,leisure
6159,56,USA,f,married,y,33172,2702,24h,True,1,,bonding
6160,21,MAR,m,single,n,33173,12173,24h,True,2,,affection
6162,21,USA,m,single,n,33174,2790,24h,True,1,,affection
6163,30,USA,m,single,n,33175,201,24h,False,6,,enjoy_the_moment
6164,26,USA,m,single,n,33176,261,24h,True,2,,bonding
6166,18,USA,m,single,n,33177,1215,24h,True,2,,bonding
6167,28,USA,m,single,n,33178,1527,24h,True,1,,affection
6168,34,USA,f,married,y,33179,466,24h,True,1,,affection
6169,31,USA,f,married,y,33180,8624,24h,True,1,,affection
6174,23,USA,f,single,n,33181,893,24h,False,1,,affection
6177,31,USA,m,single,n,33182,589,24h,True,2,,bonding
6178,27,USA,f,single,n,33183,140,24h,True,1,,affection
6180,25,USA,m,single,n,33184,21,24h,True,1,,affection
6183,30,USA,f,married,n,33185,3,24h,True,1,leisure,leisure
6185,31,IND,f,married,n,33186,195,24h,True,1,,bonding
6186,31,IND,f,married,y,33187,932,24h,True,1,,affection
6187,36,USA,f,married,n,33188,71,24h,True,1,,affection
6190,29,USA,f,married,y,33189,7,24h,True,5,,affection
6191,34,,m,single,n,33190,477,24h,False,6,,enjoy_the_moment
6192,30,USA,m,single,n,33191,25,24h,True,1,,achievement
6195,67,USA,f,married,y,33192,12040,24h,True,1,enjoy_the_moment,enjoy_the_moment
6196,54,USA,f,divorced,n,33193,4359,24h,True,1,,affection
6197,25,USA,m,single,n,33194,2329,24h,True,1,,achievement
6198,23,USA,m,single,n,33196,737,24h,True,4,,bonding
6199,42,IND,m,married,y,33197,586,24h,True,3,bonding,bonding
6200,27,USA,m,single,n,33198,3803,24h,True,1,,enjoy_the_moment
6201,22,IND,m,single,n,33199,138,24h,True,3,,affection
6202,20,USA,m,married,n,33200,118,24h,True,1,,bonding
6203,36,USA,f,married,n,33201,6331,24h,True,1,,affection
6205,25,USA,m,single,n,33202,26,24h,True,1,,affection
6207,50,USA,m,married,n,33203,3164,24h,True,3,,affection
6208,43,USA,f,single,y,33204,731,24h,True,1,,enjoy_the_moment
6209,43,USA,m,single,y,33205,1320,24h,True,1,,affection
6210,27,USA,m,single,n,33206,206,24h,True,1,,bonding
6211,24,USA,m,single,y,33207,1028,24h,True,3,,affection
6212,27,USA,f,single,n,33208,3543,24h,True,1,achievement,achievement
6213,19,USA,m,single,n,33209,4,24h,True,1,,affection
6214,30,CAN,m,single,y,33210,10,24h,True,3,,affection
6215,32,USA,f,married,y,33211,479,24h,True,1,,leisure
6217,19,IND,m,single,n,33212,10674,24h,False,1,,enjoy_the_moment
6218,32,USA,m,single,n,33213,2075,24h,True,2,affection,affection
6219,28,CAN,f,married,y,33214,2022,24h,True,1,,enjoy_the_moment
6220,31,USA,m,single,n,33215,341,24h,True,1,,achievement
6222,23,USA,f,married,n,33216,104,24h,True,1,,leisure
6224,28,USA,f,married,y,33217,503,24h,True,2,,achievement
6227,55,USA,f,divorced,y,33218,12,24h,True,1,,bonding
6229,24,USA,f,separated,y,33219,27,24h,True,1,achievement,achievement
6230,23,USA,m,single,n,33220,19,24h,True,1,,achievement
6231,51,USA,f,married,y,33221,2,24h,True,1,,affection
6233,27,USA,f,married,n,33222,470,24h,True,1,,achievement
6234,21,USA,f,single,n,33223,1202,24h,True,1,,affection
6237,45,USA,f,married,y,33224,376,24h,True,2,,achievement
6238,43,USA,f,married,y,33225,856,24h,True,1,,achievement
6240,23,IND,m,single,n,33226,18,24h,True,1,achievement,achievement
6242,25,USA,m,single,n,33227,1290,24h,True,2,,achievement
6243,26,USA,m,single,n,33228,53,24h,True,5,,enjoy_the_moment
6244,28,IND,m,single,n,33229,81,24h,True,1,,bonding
6245,32,USA,f,married,y,33230,2108,24h,True,1,,nature
6247,20,USA,f,single,n,33231,259,24h,True,1,achievement,achievement
6248,36,USA,f,divorced,y,33232,54,24h,True,1,,achievement
6250,24,USA,m,single,n,33233,3621,24h,True,1,affection,affection
6251,34,USA,m,single,n,33234,55,24h,True,1,,enjoy_the_moment
6252,18,USA,m,single,n,33235,1266,24h,True,5,,bonding
6255,46,USA,f,married,y,33236,1787,24h,True,1,,affection
6256,33,USA,m,single,n,33237,62,24h,True,1,,achievement
6257,20,USA,m,single,n,33238,45,24h,True,1,,achievement
6259,34,USA,f,single,n,33239,158,24h,False,1,,achievement
6260,43,USA,m,married,y,33240,566,24h,True,1,,achievement
6261,27,USA,m,single,n,33241,1690,24h,True,1,,bonding
6262,25,USA,m,single,n,33242,8890,24h,True,2,,affection
6264,26,USA,m,single,n,33243,38,24h,True,1,,affection
6265,35,USA,f,single,n,33244,2590,24h,True,1,,affection
6266,21,USA,m,single,n,33245,2685,24h,True,1,,affection
6267,28,AUS,m,single,n,33246,3215,24h,True,1,,affection
6269,28,USA,f,married,n,33247,37,24h,True,1,,leisure
6271,41,USA,m,single,n,33248,239,24h,True,1,,achievement
6272,31,USA,f,divorced,y,33249,347,24h,True,1,,affection
6273,30,USA,m,single,n,33250,1693,24h,True,1,affection,affection
6274,61,USA,f,single,n,33251,39,24h,True,1,affection,affection
6275,34,USA,f,married,n,33252,31,24h,True,1,,bonding
6276,22,IND,m,single,n,33253,50,24h,True,1,,leisure
6277,55,USA,f,married,y,33254,86,24h,True,1,achievement,achievement
6278,36,USA,f,single,n,33255,2016,24h,True,1,affection,affection
6279,22,USA,m,single,n,33256,101,24h,True,1,enjoy_the_moment,enjoy_the_moment
6281,38,IND,m,single,n,33257,1084,24h,True,1,,leisure
6283,29,USA,f,single,n,33258,1509,24h,True,1,,achievement
6285,39,USA,m,married,n,33259,289,24h,True,1,,achievement
6286,41,USA,m,married,y,33260,2400,24h,True,1,,affection
6287,31,USA,f,married,y,33261,213,24h,True,2,,affection
6288,29,IND,m,married,y,33262,1444,24h,True,1,affection,affection
6289,25,USA,f,married,y,33263,1324,24h,True,1,,achievement
6290,20,USA,f,single,n,33264,9582,24h,True,5,affection,affection
6291,26,USA,m,single,n,33265,543,24h,True,1,,achievement
6292,27,USA,f,single,n,33266,377,24h,True,1,bonding,bonding
6294,30,USA,m,married,n,33267,1252,24h,True,1,,affection
6295,33,USA,m,single,n,33268,301,24h,True,1,,affection
6297,26,USA,f,widowed,y,33270,366,24h,True,1,,achievement
6298,27,IND,m,single,n,33271,4354,24h,True,1,,leisure
6300,33,USA,f,single,n,33272,1614,24h,True,1,,affection
6301,27,USA,f,married,n,33273,198,24h,True,3,,enjoy_the_moment
6302,29,USA,f,single,n,33274,983,24h,True,2,,leisure
6303,23,USA,m,single,n,33275,614,24h,True,1,,achievement
6304,40,USA,m,single,n,33276,188,24h,True,1,,affection
6305,31,USA,m,single,n,33277,288,24h,True,1,,achievement
6307,22,USA,m,single,n,33278,2602,24h,True,1,,achievement
6308,24,USA,m,single,n,33279,1919,24h,True,1,achievement,achievement
6309,25,USA,m,single,n,33280,5,24h,True,1,,bonding
6310,26,USA,m,single,n,33281,2365,24h,True,1,,affection
6311,23,USA,m,single,n,33282,1073,24h,True,4,,achievement
6312,28,USA,f,single,n,33283,4874,24h,True,1,,enjoy_the_moment
6313,28,USA,m,single,n,33284,1121,24h,True,1,,achievement
6314,47,ISR,m,married,y,33285,5204,24h,True,1,,achievement
6315,33,IND,m,married,y,33286,107,24h,True,1,,affection
6318,29,USA,f,single,n,33287,29,24h,True,1,,achievement
6319,34,USA,f,married,y,33288,475,24h,True,1,,leisure
6320,31,USA,f,divorced,y,33290,559,24h,True,1,,affection
6321,19,USA,f,single,n,33291,43,24h,True,1,,achievement
6322,28,USA,f,married,y,33292,970,24h,True,1,,achievement
6323,30,USA,f,married,y,33293,5027,24h,True,1,,leisure
6324,49,USA,f,married,y,33294,1937,24h,True,1,,affection
6326,53,USA,f,married,y,33295,7591,24h,True,1,,affection
6327,26,USA,f,single,n,33296,495,24h,True,1,,leisure
6328,24,USA,m,single,n,33297,701,24h,True,1,,leisure
6329,38,IND,m,married,y,33298,14,24h,True,2,affection,affection
6331,39,USA,f,married,y,33299,74,24h,False,2,enjoy_the_moment,enjoy_the_moment
6332,26,USA,f,single,n,33300,1356,24h,True,2,,achievement
6333,35,USA,m,divorced,y,33301,7136,24h,True,1,,affection
6334,51,USA,f,married,y,33302,7007,24h,True,1,,enjoy_the_moment
6335,40,USA,m,widowed,y,33303,2820,24h,True,1,,affection
6337,26,LTU,m,single,n,33304,7055,24h,True,1,,leisure
6338,27,IND,m,single,n,33305,587,24h,True,3,,affection
6339,37,IND,f,married,y,33306,251,24h,True,1,,bonding
6340,29,USA,f,single,n,33307,280,24h,True,1,enjoy_the_moment,enjoy_the_moment
6341,25,USA,m,single,n,33308,120,24h,False,1,leisure,leisure
6342,36,USA,f,single,y,33309,3632,24h,True,1,,achievement
6344,34,USA,f,married,y,33310,40,24h,True,10,,leisure
6345,28,USA,f,married,y,33311,3054,24h,True,1,,achievement
6347,29,IND,m,single,n,33312,954,24h,False,5,,affection
6349,25,AFG,m,married,n,33313,2895,24h,True,1,,enjoy_the_moment
6350,22,USA,m,single,n,33314,160,24h,True,1,,achievement
6351,36,USA,f,single,n,33315,5810,24h,True,1,achievement,achievement
6354,53,USA,f,married,y,33316,51,24h,True,1,,leisure
6355,33,USA,m,married,y,33317,5190,24h,True,5,,enjoy_the_moment
6357,28,USA,m,single,n,33318,1361,24h,True,1,,leisure
6358,34,USA,f,married,n,33319,63,24h,True,1,,enjoy_the_moment
6359,25,IND,f,single,n,33320,3688,24h,True,1,,enjoy_the_moment
6360,25,USA,m,married,y,33321,1616,24h,True,1,,enjoy_the_moment
6361,29,USA,f,single,n,33322,1959,24h,True,1,,leisure
6363,56,USA,m,married,y,33323,1858,24h,True,3,,enjoy_the_moment
6364,23,USA,f,married,y,33324,775,24h,True,1,,bonding
6365,26,USA,f,single,n,33325,2761,24h,True,1,,achievement
6367,29,USA,m,married,y,33326,709,24h,True,1,,nature
6369,29,USA,f,single,y,33327,879,24h,True,1,,achievement
6370,25,USA,f,single,n,33328,1217,24h,True,2,affection,affection
6371,46,USA,m,married,y,33329,61,24h,True,1,,enjoy_the_moment
6372,30,USA,m,married,n,33330,3098,24h,True,1,,achievement
6374,33,USA,m,married,y,33331,183,24h,True,1,,leisure
6376,33,USA,m,single,n,33332,802,24h,True,5,,affection
6377,28,USA,m,single,n,33333,4229,24h,True,1,,affection
6379,25,USA,m,single,n,33334,8045,24h,True,1,,affection
6382,30,USA,f,married,n,33335,4306,24h,True,2,,achievement
6383,32,USA,m,married,y,33336,3081,24h,True,1,,achievement
6386,25,USA,f,married,n,33337,653,24h,False,16,,achievement
6388,25,USA,m,single,n,33338,12997,24h,True,1,,affection
6389,57,USA,f,divorced,y,33339,2726,24h,True,1,,affection
6390,25,USA,f,single,n,33340,299,24h,True,1,,affection
6391,21,USA,m,single,n,33341,373,24h,True,1,,enjoy_the_moment
6392,74,IND,m,married,y,33342,5703,24h,True,1,,achievement
6394,36,USA,f,married,n,33343,389,24h,True,1,,enjoy_the_moment
6395,49,USA,m,married,y,33344,2684,24h,True,1,,affection
6398,21,USA,m,single,n,33345,114,24h,True,1,,enjoy_the_moment
6400,29,USA,m,married,n,33346,383,24h,True,1,,enjoy_the_moment
6401,22,USA,f,single,n,33347,9532,24h,True,1,,nature
6402,40,USA,f,single,n,33348,4629,24h,True,1,,affection
6405,21,USA,m,single,n,33349,70,24h,True,1,,achievement
6406,29,USA,m,single,n,33350,69,24h,True,1,,affection
6409,27,USA,f,single,n,33351,11060,24h,True,1,,leisure
6411,25,USA,f,single,n,33352,1984,24h,True,1,,achievement
6412,28,IND,f,married,y,33353,237,24h,True,1,achievement,achievement
6413,34,USA,f,married,y,33354,1660,24h,True,1,,affection
6414,25,ZAF,m,married,y,33355,1369,24h,True,1,,bonding
6415,35,USA,f,married,y,33356,4123,24h,True,3,,affection
6417,35,USA,f,divorced,n,33357,2611,24h,True,1,,affection
6420,54,USA,f,divorced,y,33358,2139,24h,True,1,affection,affection
6423,20,USA,m,single,n,33359,3784,24h,True,2,,nature
6424,22,USA,f,single,n,33360,2293,24h,True,1,enjoy_the_moment,enjoy_the_moment
6425,30,USA,f,married,y,33361,283,24h,True,1,,nature
6426,21,USA,f,single,n,33362,10835,24h,True,2,,enjoy_the_moment
6428,33,USA,f,single,n,33363,1296,24h,True,1,,achievement
6431,31,FRA,m,married,y,33364,1478,24h,True,1,,bonding
6434,25,USA,m,married,n,33365,1507,24h,True,1,,achievement
6435,29,USA,m,married,y,33366,10712,24h,True,1,,affection
